CLOCKS_PER_SEC,1000000,MAX_THREADS,200,NUM_CPUS,1,THINK_TIME,10000000,AVG_SERVICE_TIME,80000,QUANTA_BURST_TIME,20000,AVG_INTERARRIVAL_TIME,100000
TIMEOUT,2000000,SIMULATION_TIME,300000000,CTX_SWITCH_OVERHEAD,1000,MAX_QUEUE_SIZE,2000,RETRY_PROB,0.5,RETRY_DELAY,5000,SCHEDULER,FIFO,SERVICE_TIME_DIST,CONSTANT
NUM_USERS,RESPONSE_TIMES_RUN_1,RESPONSE_TIMES_RUN_2,RESPONSE_TIMES_RUN_3,RESPONSE_TIMES_RUN_4,RESPONSE_TIMES_RUN_5,RESPONSE_TIMES_RUN_6,RESPONSE_TIMES_RUN_7,RESPONSE_TIMES_RUN_8,RESPONSE_TIMES_RUN_9,RESPONSE_TIMES_RUN_10,GOODPUT_RUN_1,GOODPUT_RUN_2,GOODPUT_RUN_3,GOODPUT_RUN_4,GOODPUT_RUN_5,GOODPUT_RUN_6,GOODPUT_RUN_7,GOODPUT_RUN_8,GOODPUT_RUN_9,GOODPUT_RUN_10,BADPUT_RUN_1,BADPUT_RUN_2,BADPUT_RUN_3,BADPUT_RUN_4,BADPUT_RUN_5,BADPUT_RUN_6,BADPUT_RUN_7,BADPUT_RUN_8,BADPUT_RUN_9,BADPUT_RUN_10,DROP_RATE_RUN_1,DROP_RATE_RUN_2,DROP_RATE_RUN_3,DROP_RATE_RUN_4,DROP_RATE_RUN_5,DROP_RATE_RUN_6,DROP_RATE_RUN_7,DROP_RATE_RUN_8,DROP_RATE_RUN_9,DROP_RATE_RUN_10,UTIL_RUN_1,UTIL_RUN_2,UTIL_RUN_3,UTIL_RUN_4,UTIL_RUN_5,UTIL_RUN_6,UTIL_RUN_7,UTIL_RUN_8,UTIL_RUN_9,UTIL_RUN_10,AVG_QUEUE_LEN_RUN_1,AVG_QUEUE_LEN_RUN_2,AVG_QUEUE_LEN_RUN_3,AVG_QUEUE_LEN_RUN_4,AVG_QUEUE_LEN_RUN_5,AVG_QUEUE_LEN_RUN_6,AVG_QUEUE_LEN_RUN_7,AVG_QUEUE_LEN_RUN_8,AVG_QUEUE_LEN_RUN_9,AVG_QUEUE_LEN_RUN_10,QUEUE_WAIT_RUN_1,QUEUE_WAIT_RUN_2,QUEUE_WAIT_RUN_3,QUEUE_WAIT_RUN_4,QUEUE_WAIT_RUN_5,QUEUE_WAIT_RUN_6,QUEUE_WAIT_RUN_7,QUEUE_WAIT_RUN_8,QUEUE_WAIT_RUN_9,QUEUE_WAIT_RUN_10
15,0.10119083408071748,0.10244152863436123,0.10193675946547884,0.10147792888888889,0.10064677555555555,0.1020120396475771,0.1021043982300885,0.10024318818380744,0.10123054148471616,0.10165160964912281,1.4866666666666666,1.5133333333333334,1.4966666666666666,1.5,1.5,1.5133333333333334,1.5066666666666668,1.5233333333333332,1.5266666666666668,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11900182386441056,0.12148051656948972,0.11986231715759266,0.12038745927002675,0.12030648523950241,0.12134377397013184,0.12079319683738825,0.12266775173953595,0.12242156188628926,0.12204197253231883,0.1726457399103139,0.19823788546255505,0.17817371937639198,0.19111111111111112,0.16,0.1960352422907489,0.18805309734513273,0.14660831509846828,0.17467248908296942,0.19956140350877194,0.014648233183856503,0.018516418502202644,0.015259699331848554,0.014815706666666668,0.014342331111111111,0.016657414096916297,0.015471654867256638,0.013146908096280087,0.016983816593886463,0.017743714912280703
29,0.12691220905923345,0.12505055466970386,0.12763245433789955,0.1256494555940023,0.12585655211912944,0.12951716970387245,0.12596733066361557,0.12395157175398633,0.12443155733944955,0.1253198882554162,2.853333333333333,2.9033333333333333,2.9000000000000004,2.8600000000000003,2.893333333333333,2.9066666666666667,2.8833333333333333,2.9066666666666667,2.8833333333333333,2.9066666666666667,0.016666666666666666,0.023333333333333334,0.02,0.03,0.016666666666666666,0.02,0.03,0.02,0.023333333333333334,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23015531651115642,0.23430264479088828,0.23425989681157927,0.23162288785447022,0.23316071513431863,0.23450350686696278,0.23354964488554125,0.23465949101829753,0.23281879620945672,0.23417037617501682,0.4343786295005807,0.4271070615034169,0.4417808219178082,0.4405997693194925,0.41008018327605955,0.4624145785876993,0.42219679633867274,0.41116173120728927,0.40940366972477066,0.4321550741163056,0.03572173286875726,0.03407675056947609,0.0366370205479452,0.036498359861591695,0.03333192439862543,0.037891884965831436,0.03493872654462243,0.03306660592255125,0.03244875917431193,0.036362077537058154
43,0.15210919088766692,0.1533969899691358,0.15610371750972762,0.15382122291504285,0.15222269853508097,0.15242074884437595,0.1557670217222653,0.155393570324575,0.15965787558685446,0.15284702773497688,4.1866666666666665,4.263333333333334,4.220000000000001,4.206666666666666,4.25,4.276666666666666,4.23,4.236666666666667,4.196666666666666,4.263333333333334,0.056666666666666664,0.056666666666666664,0.06333333333333332,0.07,0.07333333333333333,0.049999999999999996,0.06666666666666667,0.07666666666666666,0.06333333333333332,0.06333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34002499915267403,0.3460786653658996,0.34340747269923444,0.3427948123664994,0.34632347010103764,0.34648777448401336,0.34422054209798897,0.3455456714034026,0.3413737160574233,0.34653939453298443,0.6967792615868028,0.6952160493827161,0.7198443579766537,0.7155105222135619,0.6761757902852737,0.6941448382126348,0.7083010085337471,0.6924265842349304,0.7198748043818466,0.697226502311248,0.05844147682639434,0.057588347993827164,0.0617449626459144,0.059875782540919714,0.05561976869699306,0.059941550077041605,0.059124663304887505,0.05762386398763524,0.05728150625978091,0.05781312942989214
57,0.1862249597633136,0.18586535273573923,0.18844456915832844,0.18248193620791495,0.18302790648743425,0.18810815398126465,0.18382771562317143,0.18328263040935672,0.1839029516509434,0.18715676797194622,5.533333333333333,5.626666666666666,5.543333333333333,5.526666666666666,5.593333333333334,5.593333333333334,5.586666666666667,5.593333333333334,5.546666666666666,5.586666666666667,0.09999999999999999,0.09999999999999999,0.12,0.11666666666666667,0.11,0.09999999999999999,0.11,0.10666666666666667,0.10666666666666667,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4512835585822903,0.4588476179833295,0.4538096511290145,0.4520664392650637,0.45688639442993995,0.4560456018394744,0.4563743779281977,0.4565678330704049,0.4529211445601707,0.4573262857978101,1.014792899408284,1.0040745052386495,1.0141259564449676,0.993502658003544,0.9772063120981882,1.0117096018735363,0.9935634874195436,0.9690058479532164,0.9893867924528302,1.0093512565751024,0.08213146863905325,0.08395440977881256,0.08418382754561507,0.08503243827525103,0.07969126125073056,0.086629231264637,0.08288739964891749,0.07903643157894737,0.08084811674528301,0.08415559906487434
71,0.21766569,0.22301873370839193,0.2250515603204524,0.22408980718336485,0.22023965268614515,0.2161716899810964,0.21933779471448797,0.2214508502119642,0.22396139923954375,0.22216099104196133,6.863333333333333,6.963333333333333,6.913333333333333,6.886666666666667,6.916666666666667,6.89,6.91,6.9366666666666665,6.873333333333333,6.906666666666667,0.1366666666666667,0.14666666666666667,0.16,0.16666666666666669,0.15666666666666668,0.16333333333333333,0.15333333333333332,0.14,0.14,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610621831575467,0.5699650288214279,0.5677556321327663,0.5653173481400751,0.5670038923577896,0.565445127469238,0.5659302112674452,0.5673218595861965,0.5622233367651559,0.5675889856060669,1.311904761904762,1.3066104078762306,1.3374175306314797,1.329867674858223,1.2898209236569274,1.3010396975425331,1.2930627654554034,1.2797927461139897,1.328422053231939,1.3125884016973126,0.10758330904761904,0.10936988232536334,0.10717927002827521,0.11170322873345935,0.10514917200754005,0.10904031001890359,0.10776441104294479,0.10306366227037211,0.10846805323193917,0.10896815747289015
85,0.26136780925778136,0.27320117649386627,0.26560884200079393,0.27289562435541453,0.26887899049881236,0.2650225340729001,0.27452069322235434,0.2706769711119905,0.25792013174603173,0.2634586482649843,8.163333333333334,8.226666666666667,8.19,8.2,8.216666666666667,8.213333333333333,8.206666666666667,8.236666666666666,8.209999999999999,8.25,0.19,0.19666666666666666,0.20666666666666667,0.20333333333333334,0.20333333333333334,0.19999999999999998,0.20333333333333334,0.18666666666666668,0.19,0.20333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708076895714412,0.6767856264102281,0.6749790936765336,0.6744934425217134,0.6757542564030101,0.6752313243239895,0.6757151814084024,0.6758857956191378,0.673718817432531,0.6782707936872222,1.6129289704708698,1.6371191135734071,1.647479158396189,1.6541055136850455,1.6306413301662708,1.669175911251981,1.6694411414982164,1.6584883260783538,1.617063492063492,1.6620662460567823,0.13021457701516362,0.1345347736446379,0.12863186701071855,0.13363779016263388,0.13317709026128266,0.1364191267828843,0.13700939714625446,0.13124642105263157,0.12765624285714286,0.1354610141955836
99,0.3146885829611817,0.3336905995220212,0.33476775626501887,0.33625587136503593,0.3307936007526514,0.3469328596912521,0.32257955863247867,0.33320749691991786,0.31242966495550994,0.3279412752136752,9.459999999999999,9.516666666666666,9.466666666666667,9.493333333333332,9.5,9.473333333333333,9.5,9.5,9.506666666666666,9.5,0.24333333333333332,0.24666666666666665,0.24333333333333332,0.25,0.24333333333333332,0.24333333333333332,0.25,0.24,0.23333333333333334,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794293732275355,0.7848610993630045,0.7806919461449338,0.7835697995839084,0.7830465499043363,0.7810882430554197,0.7836016457962164,0.7829928689472314,0.7823508406481378,0.7835360750651055,1.9749227069735487,2.00512120177535,2.040851355990388,2.0461854259322614,1.9692097160451592,2.0548885077186965,2.0023931623931626,2.0150581793292264,1.9691991786447638,1.9979487179487179,0.15684591721058055,0.16047277773984295,0.1576156793683488,0.161886730071844,0.15853701505302772,0.1644097036020583,0.16060314837606837,0.15902132306639288,0.15399674229979465,0.16282948034188036
113,0.40658312977562155,0.4564409948516051,0.42173381947815536,0.4433802957917045,0.421780933836858,0.45776054070473876,0.43014367837674133,0.43003758754157845,0.4127941237488626,0.4386475465010603,10.703333333333333,10.706666666666667,10.69,10.71,10.75,10.66,10.713333333333333,10.73,10.71,10.7,0.29,0.3,0.29666666666666663,0.3,0.2833333333333334,0.31333333333333335,0.29333333333333333,0.29333333333333333,0.28,0.30333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8852204951757443,0.8870358713058998,0.8856319987510053,0.8874247396781654,0.8886293523162463,0.8841064267582328,0.8868012120308744,0.887966953073166,0.8850797023012565,0.8866847557271283,2.398726500909642,2.4267110841913992,2.4341626213592233,2.417499243112322,2.345015105740181,2.4295261239368164,2.3585705632949727,2.4018748110069548,2.4121929026387625,2.432596182974856,0.18696002486355368,0.19067479254996972,0.1858296932645631,0.19017987193460492,0.18437821480362537,0.1936624240583232,0.18696590732889157,0.1871633813123677,0.18398702638762512,0.19305408997273552
127,0.6337593330576233,0.7016834584827586,0.6595514607951408,0.6687835917974126,0.6541201544603524,0.6645229419212773,0.6709050140379851,0.6598992800989555,0.6166849314238502,0.6859725636213083,11.719999999999999,11.666666666666666,11.68,11.636666666666667,11.753333333333334,11.706666666666665,11.7,11.706666666666665,11.756666666666668,11.623333333333333,0.37,0.4166666666666667,0.3933333333333333,0.47333333333333333,0.35333333333333333,0.4033333333333333,0.41,0.42,0.3466666666666666,0.4533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773809428826277,0.9774576677120071,0.9761524534682076,0.9792225884279613,0.9788435658967471,0.9791469062275617,0.9791090369034102,0.9803418555274798,0.9786171005279696,0.976516813047598,2.889991728701406,2.901793103448276,2.9157923799006076,2.8326451968070465,2.8155286343612334,2.931736856592348,2.872557115331682,2.9285321605277623,2.860369044340402,2.9345845983991166,0.22143234105321202,0.2235314584827586,0.21898823605742684,0.21938667464905037,0.21651305093612336,0.22744339333883842,0.2221640286264795,0.22057712506871907,0.2162957824290829,0.226826
141,1.545765362678909,1.6113635295706183,1.5651916208479613,1.5995637210369968,1.5779102813934647,1.5871102252227922,1.6028861833648393,1.602680683499865,1.5466978530920874,1.5838891887658655,8.313333333333334,7.796666666666666,8.18,7.96,7.996666666666667,7.976666666666666,7.913333333333333,8.026666666666667,8.42,8.076666666666666,4.03,4.546666666666667,4.163333333333333,4.383333333333334,4.346666666666667,4.366666666666666,4.43,4.316666666666666,3.923333333333334,4.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999917073159286,0.999997733497126,0.9999986034330436,0.9999952036920812,0.9999956203257602,0.9999933071799614,0.9999936171542098,0.9999991933904466,0.9999996266929375,0.9999966469126268,3.4201998379692142,3.467728868485012,3.428031325951931,3.407507426411018,3.3645692681609507,3.4380232244126385,3.3977855792600593,3.5160680529300565,3.3470159330272753,3.440183634890629,0.25946074480151227,0.264096178773967,0.25569742695112074,0.26020941371860656,0.2562527064542263,0.2638895933027275,0.2595985787199568,0.26195802619497704,0.25233598433702403,0.2623444952741021
