Timestamp,CPU_0_FREQ,CPU_1_FREQ
19621091,1000000,1000000
19621091,1000000,1000000
19641091,1000000,1000000
19641091,1000000,1000000
19661091,1000000,1000000
19661091,1000000,1000000
19681091,1000000,1000000
19681091,1000000,1000000
19701091,1000000,1000000
19701091,1000000,1000000
19721091,1000000,1000000
19721091,1000000,1000000
19741091,1000000,1000000
19741091,1000000,1000000
19761091,1000000,1000000
19761091,1000000,1000000
19781091,1000000,1000000
19781091,1000000,1000000
19801091,1000000,1000000
19801091,1000000,1000000
19821091,1000000,1000000
19821091,1000000,1000000
19841091,1000000,1000000
19841091,1000000,1000000
19861091,1000000,1000000
19861091,1000000,1000000
19881091,1000000,1000000
19881091,1000000,1000000
19901091,1000000,1000000
19901257,6000000,1000000
19903197,6000000,1000000
22637563,6000000,1000000
22637563,6000000,1000000
22637563,6000000,1000000
22657563,6000000,1000000
22658563,6000000,1000000
22678563,6000000,1000000
22678563,6000000,1000000
22698563,6000000,1000000
22698563,6000000,1000000
22718563,6000000,1000000
22718563,6000000,1000000
22738563,6000000,1000000
22738563,6000000,1000000
22758563,6000000,1000000
22758563,6000000,1000000
22778563,6000000,1000000
22778563,6000000,1000000
22798563,6000000,1000000
22798563,6000000,1000000
22818563,6000000,1000000
22818563,6000000,1000000
22838563,6000000,1000000
22838563,6000000,1000000
22858563,6000000,1000000
22858563,6000000,1000000
22878563,6000000,1000000
22878563,6000000,1000000
22898563,6000000,1000000
22898563,6000000,1000000
22918563,6000000,1000000
22918563,6000000,1000000
22938563,6000000,1000000
22938563,6000000,1000000
22958563,6000000,1000000
22958563,6000000,1000000
22978563,6000000,1000000
22978563,6000000,1000000
22998563,6000000,1000000
22998563,6000000,1000000
23018563,6000000,1000000
23018563,6000000,1000000
23038563,6000000,1000000
23038563,6000000,1000000
23058563,6000000,1000000
23058563,6000000,1000000
23078563,6000000,1000000
23078563,6000000,1000000
23090682,6000000,1000000
23738172,6000000,1000000
23738172,6000000,1000000
23738172,6000000,1000000
23741505,6000000,1000000
23742505,1000000,1000000
23762505,1000000,1000000
23762505,1000000,1000000
23782505,1000000,1000000
23782505,1000000,1000000
23802505,1000000,1000000
23802505,1000000,1000000
23821173,1000000,1000000
24522385,1000000,1000000
24522385,1000000,1000000
24522385,1000000,1000000
24542385,1000000,1000000
24542940,1000000,1800006.847780735
24554051,1000000,1800006.847780735
24554051,1000000,1800006.847780735
24565162,1000000,1800006.847780735
24565162,1000000,1800006.847780735
24576273,1000000,1800006.847780735
24576273,1000000,1800006.847780735
24587384,1000000,1800006.847780735
24587384,1000000,1800006.847780735
24598495,1000000,1800006.847780735
24598495,1000000,1800006.847780735
24609606,1000000,1800006.847780735
24609606,1000000,1800006.847780735
24620717,1000000,1800006.847780735
24620717,1000000,1800006.847780735
24631828,1000000,1800006.847780735
24631828,1000000,1800006.847780735
24642939,1000000,1800006.847780735
24642939,1000000,1800006.847780735
24654050,1000000,1800006.847780735
24654050,1000000,1800006.847780735
24665161,1000000,1800006.847780735
24665161,1000000,1800006.847780735
24676272,1000000,1800006.847780735
24676272,1000000,1800006.847780735
24687383,1000000,1800006.847780735
24687383,1000000,1800006.847780735
24698494,1000000,1800006.847780735
24698494,1000000,1800006.847780735
24709605,1000000,1800006.847780735
24709605,1000000,1800006.847780735
24720716,1000000,1800006.847780735
24720716,1000000,1800006.847780735
24731827,1000000,1800006.847780735
24731827,1000000,1800006.847780735
24735999,1000000,1800006.847780735
29628644,1000000,1800006.847780735
29628644,1000000,1800006.847780735
29628644,1000000,1800006.847780735
29648644,1000000,1800006.847780735
29649644,1000000,1800006.847780735
29669644,1000000,1800006.847780735
29669644,1000000,1800006.847780735
29689644,1000000,1800006.847780735
29689644,1000000,1800006.847780735
29709644,1000000,1800006.847780735
29709644,1000000,1800006.847780735
29729644,1000000,1800006.847780735
29729644,1000000,1800006.847780735
29749644,1000000,1800006.847780735
29749644,1000000,1800006.847780735
29769644,1000000,1800006.847780735
29769644,1000000,1800006.847780735
29789644,1000000,1800006.847780735
29789644,1000000,1800006.847780735
29809644,1000000,1800006.847780735
29809644,1000000,1800006.847780735
29829644,1000000,1800006.847780735
29829644,1000000,1800006.847780735
29849644,1000000,1800006.847780735
29849644,1000000,1800006.847780735
29869644,1000000,1800006.847780735
29869644,1000000,1800006.847780735
29876138,1000000,1800006.847780735
31934322,1000000,1800006.847780735
31934322,1000000,1800006.847780735
31934322,1000000,1800006.847780735
31935379,1000000,1800006.847780735
32038045,1000000,1000000
32038045,1000000,1000000
32038045,1000000,1000000
32058045,1000000,1000000
32059045,1000000,1000000
32079045,1000000,1000000
32079045,1000000,1000000
32079193,1000000,1000000
33057030,1000000,1000000
33057030,1000000,1000000
33057030,1000000,1000000
33077030,1000000,1000000
33078030,1000000,1000000
33098030,1000000,1000000
33098030,1000000,1000000
33118030,1000000,1000000
33118030,1000000,1000000
33138030,1000000,1000000
33138030,1000000,1000000
33158030,1000000,1000000
33158030,1000000,1000000
33176050,1000000,1000000
40154633,1000000,1000000
40154633,1000000,1000000
40154633,1000000,1000000
40174633,1000000,1000000
40175633,1000000,1000000
40195633,1000000,1000000
40195633,1000000,1000000
40215633,1000000,1000000
40215633,1000000,1000000
40229926,1000000,1000000
40229926,1000000,1000000
40229926,1000000,1000000
40235633,1000000,1000000
40235633,1000000,1000000
40249926,1000000,1000000
40250926,1000000,1000000
40255633,1000000,1000000
40255633,1000000,1000000
40270926,1000000,1000000
40270926,1000000,1000000
40275633,1000000,1000000
40275633,1000000,1000000
40290926,1000000,1000000
40290926,1000000,1000000
40295633,1000000,1000000
40295633,1000000,1000000
40310926,1000000,1000000
40310926,1000000,1000000
40315633,1000000,1000000
40315633,1000000,1000000
40317098,1000000,1000000
40330926,1000000,1000000
40330926,1000000,1000000
40350926,1000000,1000000
40350926,1000000,1000000
40370926,1000000,1000000
40370926,1000000,1000000
40390926,1000000,1000000
40390926,1000000,1000000
40410926,1000000,1000000
40410926,1000000,1000000
40430926,1000000,1000000
40430926,1000000,1000000
40450926,1000000,1000000
40450926,1000000,1000000
40470926,1000000,1000000
40470926,1000000,1000000
40490926,1000000,1000000
40490926,1000000,1000000
40510926,1000000,1000000
40510926,1000000,1000000
40530926,1000000,1000000
40530926,1000000,1000000
40550926,1000000,1000000
40550926,1000000,1000000
40570926,1000000,1000000
40570926,1000000,1000000
40590926,1000000,1000000
40590926,1000000,1000000
40610926,1000000,1000000
40610926,1000000,1000000
40630926,1000000,1000000
40630926,1000000,1000000
40650926,1000000,1000000
40650926,1000000,1000000
40670926,1000000,1000000
40670926,1000000,1000000
40690926,1000000,1000000
40690926,1000000,1000000
40710926,1000000,1000000
40710926,1000000,1000000
40730926,1000000,1000000
40730926,1000000,1000000
40750926,1000000,1000000
40750926,1000000,1000000
40770926,1000000,1000000
40770926,1000000,1000000
40790926,1000000,1000000
40790926,1000000,1000000
40810926,1000000,1000000
40810926,1000000,1000000
40830926,1000000,1000000
40830926,1000000,1000000
40850926,1000000,1000000
40850926,1000000,1000000
40870926,1000000,1000000
40870926,1000000,1000000
40890926,1000000,1000000
40890926,1000000,1000000
40910926,1000000,1000000
40910926,1000000,1000000
40930926,1000000,1000000
40930926,1000000,1000000
40950926,1000000,1000000
40950926,1000000,1000000
40970926,1000000,1000000
40970926,1000000,1000000
40990926,1000000,1000000
40990926,1000000,1000000
41007859,1000000,1000000
41468956,1000000,1000000
41468956,1000000,1000000
41468956,1000000,1000000
41488956,1000000,1000000
41489956,1000000,1000000
41509956,1000000,1000000
41509956,1000000,1000000
41529956,1000000,1000000
41529956,1000000,1000000
41549956,1000000,1000000
41549956,1000000,1000000
41569956,1000000,1000000
41569956,1000000,1000000
41589956,1000000,1000000
41589956,1000000,1000000
41609956,1000000,1000000
41609956,1000000,1000000
41629956,1000000,1000000
41629956,1000000,1000000
41649956,1000000,1000000
41649956,1000000,1000000
41669956,1000000,1000000
41669956,1000000,1000000
41689956,1000000,1000000
41689956,1000000,1000000
41709956,1000000,1000000
41709956,1000000,1000000
41729956,1000000,1000000
41729956,1000000,1000000
41749956,1000000,1000000
41749956,1000000,1000000
41769956,1000000,1000000
41769956,1000000,1000000
41789956,1000000,1000000
41789956,1000000,1000000
41809956,1000000,1000000
41809956,1000000,1000000
41829956,1000000,1000000
41829956,1000000,1000000
41849956,1000000,1000000
41849956,1000000,1000000
41869956,1000000,1000000
41869956,1000000,1000000
41889956,1000000,1000000
41889956,1000000,1000000
41909956,1000000,1000000
41909956,1000000,1000000
41929956,1000000,1000000
41929956,1000000,1000000
41949956,1000000,1000000
41949956,1000000,1000000
41969956,1000000,1000000
41969956,1000000,1000000
41989956,1000000,1000000
41989956,1000000,1000000
42009956,1000000,1000000
42009956,1000000,1000000
42029956,1000000,1000000
42029956,1000000,1000000
42049956,1000000,1000000
42049956,1000000,1000000
42051827,1000000,1000000
43408688,1000000,1000000
43408688,1000000,1000000
43408688,1000000,1000000
43428688,1000000,1000000
43429233,1000000,1833679.6462416002
43440140,1000000,1833679.6462416002
43440140,1000000,1833679.6462416002
43451047,1000000,1833679.6462416002
43451047,1000000,1833679.6462416002
43461954,1000000,1833679.6462416002
43461954,1000000,1833679.6462416002
43472861,1000000,1833679.6462416002
43472861,1000000,1833679.6462416002
43483768,1000000,1833679.6462416002
43483768,1000000,1833679.6462416002
43494675,1000000,1833679.6462416002
43494675,1000000,1833679.6462416002
43499688,1000000,1833679.6462416002
49504934,1000000,1833679.6462416002
49504934,1000000,1833679.6462416002
49504934,1000000,1833679.6462416002
49524934,1000000,1833679.6462416002
49525934,1000000,1833679.6462416002
49545934,1000000,1833679.6462416002
49545934,1000000,1833679.6462416002
49565934,1000000,1833679.6462416002
49565934,1000000,1833679.6462416002
49585934,1000000,1833679.6462416002
49585934,1000000,1833679.6462416002
49605934,1000000,1833679.6462416002
49605934,1000000,1833679.6462416002
49625934,1000000,1833679.6462416002
49625934,1000000,1833679.6462416002
49645934,1000000,1833679.6462416002
49645934,1000000,1833679.6462416002
49665934,1000000,1833679.6462416002
49665934,1000000,1833679.6462416002
49684063,1000000,1833679.6462416002
51834121,1000000,1833679.6462416002
51834121,1000000,1833679.6462416002
51834121,1000000,1833679.6462416002
51845028,1000000,1833679.6462416002
51846028,1000000,1000000
51866028,1000000,1000000
51866028,1000000,1000000
51868125,1000000,1000000
51868125,1000000,1000000
51868125,1000000,1000000
51886028,1000000,1000000
51886028,1000000,1000000
51888125,1000000,1000000
51889125,1000000,1000000
51893036,1000000,1000000
51906028,1000000,1000000
51906028,1000000,1000000
51926028,1000000,1000000
51926028,1000000,1000000
51946028,1000000,1000000
51946028,1000000,1000000
51966028,1000000,1000000
51966028,1000000,1000000
51986028,1000000,1000000
51986028,1000000,1000000
52006028,1000000,1000000
52006028,1000000,1000000
52026028,1000000,1000000
52026028,1000000,1000000
52046028,1000000,1000000
52046028,1000000,1000000
52066028,1000000,1000000
52066028,1000000,1000000
52086028,1000000,1000000
52086028,1000000,1000000
52106028,1000000,1000000
52106028,1000000,1000000
52126028,1000000,1000000
52126028,1000000,1000000
52146028,1000000,1000000
52146028,1000000,1000000
52166028,1000000,1000000
52166028,1000000,1000000
52186028,1000000,1000000
52186028,1000000,1000000
52206028,1000000,1000000
52206028,1000000,1000000
52226028,1000000,1000000
52226028,1000000,1000000
52246028,1000000,1000000
52246028,1000000,1000000
52266028,1000000,1000000
52266028,1000000,1000000
52286028,1000000,1000000
52286028,1000000,1000000
52306028,1000000,1000000
52306028,1000000,1000000
52326028,1000000,1000000
52326028,1000000,1000000
52346028,1000000,1000000
52346028,1000000,1000000
52366028,1000000,1000000
52366028,1000000,1000000
52386028,1000000,1000000
52386028,1000000,1000000
52406028,1000000,1000000
52406028,1000000,1000000
52426028,1000000,1000000
52426028,1000000,1000000
52446028,1000000,1000000
52446028,1000000,1000000
52466028,1000000,1000000
52466028,1000000,1000000
52486028,1000000,1000000
52486028,1000000,1000000
52506028,1000000,1000000
52506028,1000000,1000000
52526028,1000000,1000000
52526028,1000000,1000000
52546028,1000000,1000000
52546028,1000000,1000000
52566028,1000000,1000000
52566028,1000000,1000000
52586028,1000000,1000000
52586028,1000000,1000000
52606028,1000000,1000000
52606028,1000000,1000000
52626028,1000000,1000000
52626028,1000000,1000000
52646028,1000000,1000000
52646028,1000000,1000000
52666028,1000000,1000000
52666028,1000000,1000000
52686028,1000000,1000000
52686028,1000000,1000000
52706028,1000000,1000000
52706028,1000000,1000000
52726028,1000000,1000000
52726028,1000000,1000000
52746028,1000000,1000000
52746028,1000000,1000000
52766028,1000000,1000000
52766028,1000000,1000000
52786028,1000000,1000000
52786028,1000000,1000000
52806028,1000000,1000000
52806028,1000000,1000000
52826028,1000000,1000000
52826028,1000000,1000000
52846028,1000000,1000000
52846028,1000000,1000000
52866028,1000000,1000000
52866194,1000000,6000000
52869527,1000000,6000000
52869527,1000000,6000000
52872860,1000000,6000000
52872860,1000000,6000000
52876193,1000000,6000000
52876193,1000000,6000000
52879526,1000000,6000000
52879526,1000000,6000000
52882859,1000000,6000000
52882859,1000000,6000000
52886192,1000000,6000000
52886192,1000000,6000000
52889525,1000000,6000000
52889525,1000000,6000000
52892858,1000000,6000000
52892858,1000000,6000000
52896191,1000000,6000000
52896191,1000000,6000000
52899524,1000000,6000000
52899524,1000000,6000000
52902857,1000000,6000000
52902857,1000000,6000000
52906190,1000000,6000000
52906190,1000000,6000000
52909523,1000000,6000000
52909523,1000000,6000000
52912557,1000000,6000000
54955361,1000000,6000000
54955361,1000000,6000000
54955361,1000000,6000000
54958694,1000000,6000000
54959694,1000000,1000000
54964299,1000000,1000000
58384728,1000000,1000000
58384728,1000000,1000000
58384728,1000000,1000000
58404728,1000000,1000000
58405728,1000000,1000000
58425728,1000000,1000000
58425728,1000000,1000000
58445728,1000000,1000000
58445728,1000000,1000000
58465728,1000000,1000000
58465728,1000000,1000000
58485728,1000000,1000000
58485728,1000000,1000000
58505728,1000000,1000000
58505728,1000000,1000000
58525728,1000000,1000000
58525728,1000000,1000000
58545728,1000000,1000000
58545728,1000000,1000000
58565728,1000000,1000000
58565728,1000000,1000000
58585728,1000000,1000000
58585728,1000000,1000000
58605728,1000000,1000000
58605728,1000000,1000000
58625728,1000000,1000000
58625728,1000000,1000000
58645728,1000000,1000000
58645728,1000000,1000000
58665728,1000000,1000000
58665728,1000000,1000000
58685728,1000000,1000000
58685728,1000000,1000000
58705728,1000000,1000000
58705728,1000000,1000000
58725728,1000000,1000000
58725728,1000000,1000000
58745728,1000000,1000000
58745728,1000000,1000000
58765728,1000000,1000000
58765728,1000000,1000000
58785728,1000000,1000000
58785728,1000000,1000000
58805728,1000000,1000000
58805728,1000000,1000000
58825728,1000000,1000000
58825728,1000000,1000000
58845728,1000000,1000000
58845728,1000000,1000000
58865728,1000000,1000000
58865728,1000000,1000000
58885728,1000000,1000000
58885728,1000000,1000000
58905728,1000000,1000000
58905728,1000000,1000000
58909702,1000000,1000000
62906903,1000000,1000000
62906903,1000000,1000000
62906903,1000000,1000000
62926903,1000000,1000000
62927903,1000000,1000000
62947903,1000000,1000000
62947903,1000000,1000000
62967903,1000000,1000000
62967903,1000000,1000000
62987903,1000000,1000000
62987903,1000000,1000000
63007903,1000000,1000000
63007903,1000000,1000000
63027903,1000000,1000000
63027903,1000000,1000000
63047903,1000000,1000000
63047903,1000000,1000000
63067903,1000000,1000000
63067903,1000000,1000000
63087903,1000000,1000000
63087903,1000000,1000000
63107903,1000000,1000000
63107903,1000000,1000000
63127903,1000000,1000000
63127903,1000000,1000000
63147903,1000000,1000000
63147903,1000000,1000000
63167903,1000000,1000000
63167903,1000000,1000000
63187903,1000000,1000000
63187903,1000000,1000000
63207903,1000000,1000000
63207903,1000000,1000000
63227903,1000000,1000000
63227903,1000000,1000000
63247903,1000000,1000000
63247903,1000000,1000000
63267903,1000000,1000000
63267903,1000000,1000000
63287903,1000000,1000000
63287903,1000000,1000000
63293403,1000000,1000000
64709639,1000000,1000000
64709639,1000000,1000000
64709639,1000000,1000000
64729639,1000000,1000000
64730639,1000000,1000000
64750639,1000000,1000000
64750639,1000000,1000000
64770639,1000000,1000000
64770639,1000000,1000000
64790639,1000000,1000000
64790639,1000000,1000000
64810639,1000000,1000000
64810639,1000000,1000000
64830639,1000000,1000000
64830639,1000000,1000000
64850639,1000000,1000000
64850639,1000000,1000000
64870639,1000000,1000000
64870639,1000000,1000000
64890639,1000000,1000000
64890639,1000000,1000000
64910639,1000000,1000000
64910639,1000000,1000000
64930639,1000000,1000000
64930639,1000000,1000000
64950639,1000000,1000000
64950639,1000000,1000000
64970639,1000000,1000000
64970639,1000000,1000000
64990639,1000000,1000000
64990639,1000000,1000000
65010639,1000000,1000000
65010639,1000000,1000000
65030639,1000000,1000000
65030639,1000000,1000000
65050639,1000000,1000000
65050639,1000000,1000000
65070639,1000000,1000000
65070639,1000000,1000000
65090639,1000000,1000000
65090639,1000000,1000000
65110639,1000000,1000000
65110639,1000000,1000000
65125042,1000000,1000000
66619327,1000000,1000000
66619327,1000000,1000000
66619327,1000000,1000000
66635553,1000000,1000000
67731940,1000000,1000000
67731940,1000000,1000000
67731940,1000000,1000000
67751940,1000000,1000000
67752912,1028703.3632200169,1000000
67772353,1028703.3632200169,1000000
67772353,1028703.3632200169,1000000
67791794,1028703.3632200169,1000000
67791794,1028703.3632200169,1000000
67811235,1028703.3632200169,1000000
67811235,1028703.3632200169,1000000
67830676,1028703.3632200169,1000000
67830676,1028703.3632200169,1000000
67850117,1028703.3632200169,1000000
67850117,1028703.3632200169,1000000
67869558,1028703.3632200169,1000000
67869558,1028703.3632200169,1000000
67888999,1028703.3632200169,1000000
67888999,1028703.3632200169,1000000
67908440,1028703.3632200169,1000000
67908440,1028703.3632200169,1000000
67927881,1028703.3632200169,1000000
67927881,1028703.3632200169,1000000
67947322,1028703.3632200169,1000000
67947322,1028703.3632200169,1000000
67966763,1028703.3632200169,1000000
67966763,1028703.3632200169,1000000
67986204,1028703.3632200169,1000000
67986204,1028703.3632200169,1000000
68005645,1028703.3632200169,1000000
68005645,1028703.3632200169,1000000
68025086,1028703.3632200169,1000000
68025086,1028703.3632200169,1000000
68044527,1028703.3632200169,1000000
68044527,1028703.3632200169,1000000
68063968,1028703.3632200169,1000000
68063968,1028703.3632200169,1000000
68083409,1028703.3632200169,1000000
68083409,1028703.3632200169,1000000
68102850,1028703.3632200169,1000000
68102850,1028703.3632200169,1000000
68122291,1028703.3632200169,1000000
68122291,1028703.3632200169,1000000
68141732,1028703.3632200169,1000000
68141732,1028703.3632200169,1000000
68161173,1028703.3632200169,1000000
68161173,1028703.3632200169,1000000
68180614,1028703.3632200169,1000000
68180614,1028703.3632200169,1000000
68200055,1028703.3632200169,1000000
68200055,1028703.3632200169,1000000
68219496,1028703.3632200169,1000000
68219496,1028703.3632200169,1000000
68238937,1028703.3632200169,1000000
68238937,1028703.3632200169,1000000
68258378,1028703.3632200169,1000000
68258378,1028703.3632200169,1000000
68277819,1028703.3632200169,1000000
68277819,1028703.3632200169,1000000
68297260,1028703.3632200169,1000000
68297260,1028703.3632200169,1000000
68316701,1028703.3632200169,1000000
68316701,1028703.3632200169,1000000
68336142,1028703.3632200169,1000000
68336142,1028703.3632200169,1000000
68355583,1028703.3632200169,1000000
68355583,1028703.3632200169,1000000
68375024,1028703.3632200169,1000000
68375024,1028703.3632200169,1000000
68394465,1028703.3632200169,1000000
68394465,1028703.3632200169,1000000
68413906,1028703.3632200169,1000000
68413906,1028703.3632200169,1000000
68433347,1028703.3632200169,1000000
68433347,1028703.3632200169,1000000
68452788,1028703.3632200169,1000000
68452788,1028703.3632200169,1000000
68472229,1028703.3632200169,1000000
68472229,1028703.3632200169,1000000
68491670,1028703.3632200169,1000000
68491670,1028703.3632200169,1000000
68492435,1028703.3632200169,1000000
74902111,1028703.3632200169,1000000
74902111,1028703.3632200169,1000000
74902111,1028703.3632200169,1000000
74922111,1028703.3632200169,1000000
74923111,1028703.3632200169,1000000
74943111,1028703.3632200169,1000000
74943111,1028703.3632200169,1000000
74963111,1028703.3632200169,1000000
74963111,1028703.3632200169,1000000
74983111,1028703.3632200169,1000000
74983111,1028703.3632200169,1000000
75003111,1028703.3632200169,1000000
75003111,1028703.3632200169,1000000
75023111,1028703.3632200169,1000000
75023111,1028703.3632200169,1000000
75043111,1028703.3632200169,1000000
75043111,1028703.3632200169,1000000
75063111,1028703.3632200169,1000000
75063111,1028703.3632200169,1000000
75083111,1028703.3632200169,1000000
75083111,1028703.3632200169,1000000
75103111,1028703.3632200169,1000000
75103111,1028703.3632200169,1000000
75123111,1028703.3632200169,1000000
75123111,1028703.3632200169,1000000
75143111,1028703.3632200169,1000000
75143111,1028703.3632200169,1000000
75163111,1028703.3632200169,1000000
75163111,1028703.3632200169,1000000
75183111,1028703.3632200169,1000000
75183111,1028703.3632200169,1000000
75203111,1028703.3632200169,1000000
75203111,1028703.3632200169,1000000
75223111,1028703.3632200169,1000000
75223111,1028703.3632200169,1000000
75243111,1028703.3632200169,1000000
75243111,1028703.3632200169,1000000
75263111,1028703.3632200169,1000000
75263111,1028703.3632200169,1000000
75283111,1028703.3632200169,1000000
75283111,1028703.3632200169,1000000
75303111,1028703.3632200169,1000000
75303111,1028703.3632200169,1000000
75323111,1028703.3632200169,1000000
75323111,1028703.3632200169,1000000
75329414,1028703.3632200169,1000000
76072758,1028703.3632200169,1000000
76072758,1028703.3632200169,1000000
76072758,1028703.3632200169,1000000
76092199,1028703.3632200169,1000000
76093199,1000000,1000000
76113199,1000000,1000000
76113199,1000000,1000000
76133199,1000000,1000000
76133199,1000000,1000000
76133875,1000000,1000000
77176336,1000000,1000000
77176336,1000000,1000000
77176336,1000000,1000000
77196336,1000000,1000000
77197046,1000000,1406491.878278657
77211265,1000000,1406491.878278657
77211265,1000000,1406491.878278657
77225484,1000000,1406491.878278657
77225484,1000000,1406491.878278657
77239703,1000000,1406491.878278657
77239703,1000000,1406491.878278657
77253922,1000000,1406491.878278657
77253922,1000000,1406491.878278657
77268141,1000000,1406491.878278657
77268141,1000000,1406491.878278657
77282360,1000000,1406491.878278657
77282360,1000000,1406491.878278657
77292420,1000000,1406491.878278657
79566445,1000000,1406491.878278657
79566445,1000000,1406491.878278657
79566445,1000000,1406491.878278657
79586445,1000000,1406491.878278657
79587445,1000000,1406491.878278657
79607445,1000000,1406491.878278657
79607445,1000000,1406491.878278657
79615643,1000000,1406491.878278657
83333114,1000000,1406491.878278657
83333114,1000000,1406491.878278657
83333114,1000000,1406491.878278657
83347333,1000000,1406491.878278657
83348333,1000000,1000000
83368333,1000000,1000000
83368333,1000000,1000000
83388333,1000000,1000000
83388333,1000000,1000000
83408333,1000000,1000000
83408333,1000000,1000000
83428333,1000000,1000000
83428333,1000000,1000000
83448333,1000000,1000000
83448333,1000000,1000000
83468333,1000000,1000000
83468333,1000000,1000000
83488333,1000000,1000000
83488333,1000000,1000000
83508333,1000000,1000000
83508333,1000000,1000000
83528333,1000000,1000000
83528333,1000000,1000000
83548333,1000000,1000000
83548333,1000000,1000000
83563736,1000000,1000000
86370373,1000000,1000000
86370373,1000000,1000000
86370373,1000000,1000000
86390373,1000000,1000000
86391373,1000000,1000000
86411373,1000000,1000000
