Timestamp,CPU_0_FREQ
270185,1000000
271185,1000000
271944,1000000
272185,1000000
272185,1000000
272628,1000000
273709,1000000
278650,1000000
282752,1000000
283974,1000000
285339,1000000
290504,1000000
291185,1000000
292185,1000000
292185,1000000
293185,1000000
293185,1000000
300062,1000000
304322,1000000
305184,1000000
307905,1000000
312185,1000000
313185,1000000
314185,1000000
314185,1000000
326762,1000000
332342,1000000
332670,1000000
333185,1000000
334185,1000000
335185,1000000
335185,1000000
338751,1000000
339827,1000000
344431,1000000
347524,1000000
347760,1000000
354185,1000000
355185,1000000
355403,1000000
356185,1000000
356185,1000000
360642,1000000
362325,1000000
367865,1000000
372691,1000000
375185,1000000
376185,1000000
376185,1000000
377185,1000000
377185,1000000
381467,1000000
383611,1000000
384611,1000000
384611,1000000
390037,1000000
396185,1000000
404611,1000000
405611,1000000
405611,1000000
407536,1000000
409620,1000000
425611,1000000
426611,1000000
426611,1000000
445611,1000000
446611,1000000
446964,1000000
447611,1000000
447611,1000000
453546,1000000
457425,1000000
467611,1000000
467611,1000000
468611,1000000
468611,1000000
487611,1000000
488611,1000000
489611,1000000
489611,1000000
498089,1000000
509611,1000000
510611,1000000
510611,1000000
529611,1000000
530611,1000000
531611,1000000
531611,1000000
551611,1000000
552611,1000000
552611,1000000
572611,1000000
573611,1000000
573611,1000000
593611,1000000
594611,1000000
594611,1000000
614611,1000000
614857,1000000
615611,1000000
615611,1000000
635611,1000000
635611,1000000
636611,1000000
636611,1000000
656611,1000000
657611,1000000
657611,1000000
677611,1000000
678611,1000000
678611,1000000
698611,1000000
699611,1000000
699611,1000000
719611,1000000
720611,1000000
720611,1000000
740611,1000000
741611,1000000
741611,1000000
754148,1000000
755148,1000000
755148,1000000
775148,1000000
776148,1000000
776148,1000000
796148,1000000
797148,1000000
797148,1000000
817148,1000000
818148,1000000
818148,1000000
838148,1000000
839148,1000000
839148,1000000
859148,1000000
860148,1000000
860148,1000000
880148,1000000
881148,1000000
881148,1000000
901148,1000000
902148,1000000
902148,1000000
922148,1000000
923148,1000000
923148,1000000
943148,1000000
944148,1000000
944148,1000000
964148,1000000
965148,1000000
965148,1000000
985148,1000000
986148,1000000
986148,1000000
1006148,1000000
1006480,6000000
1006480,6000000
1009813,6000000
1009979,6000000
1009979,6000000
1013312,6000000
1013478,6000000
1013478,6000000
1016811,6000000
1016977,6000000
1016977,6000000
1020310,6000000
1020476,6000000
1020476,6000000
1023809,6000000
1023975,6000000
1023975,6000000
1027308,6000000
1027474,6000000
1027474,6000000
1030807,6000000
1030973,6000000
1030973,6000000
1034306,6000000
1034472,6000000
1034472,6000000
1037805,6000000
1037971,6000000
1037971,6000000
1041304,6000000
1041470,6000000
1041470,6000000
1044803,6000000
1044969,6000000
1044969,6000000
1048302,6000000
1048468,6000000
1048468,6000000
1051801,6000000
1051967,6000000
1051967,6000000
1054418,6000000
1054584,6000000
1054584,6000000
1057917,6000000
1058083,6000000
1058083,6000000
1061416,6000000
1061582,6000000
1061582,6000000
1064915,6000000
1065081,6000000
1065081,6000000
1068414,6000000
1068580,6000000
1068580,6000000
1071913,6000000
1072079,6000000
1072079,6000000
1075412,6000000
1075578,6000000
1075578,6000000
1078911,6000000
1079077,6000000
1082410,6000000
1082576,6000000
1085909,6000000
1086075,6000000
1089408,6000000
1089574,6000000
1092907,6000000
1093073,6000000
1096406,6000000
1096572,6000000
1099905,6000000
1100071,6000000
1103404,6000000
1103570,6000000
1106903,6000000
1107069,6000000
1107613,6000000
1107779,6000000
1107779,6000000
1109541,6000000
1109707,6000000
1109707,6000000
1113040,6000000
1113206,6000000
1116539,6000000
1116705,6000000
1120038,6000000
1120204,6000000
1123537,6000000
1123703,6000000
1127036,6000000
1127202,6000000
1130535,6000000
1130701,6000000
1134034,6000000
1134200,6000000
1137533,6000000
1137699,6000000
1141032,6000000
1141198,6000000
1144531,6000000
1144697,6000000
1148030,6000000
1148196,6000000
1151529,6000000
1151695,6000000
1155028,6000000
1155194,6000000
1158527,6000000
1158693,6000000
1162026,6000000
1162192,6000000
1163600,6000000
1163766,6000000
1163766,6000000
1167099,6000000
1167265,6000000
1170598,6000000
1170764,6000000
1174097,6000000
1174429,6000000
1177762,6000000
1177928,6000000
1181261,6000000
1181427,6000000
1184760,6000000
1184926,6000000
1188259,6000000
1188425,6000000
1188572,6000000
1188738,6000000
1188738,6000000
1192071,6000000
1192237,6000000
1194908,6000000
1195074,6000000
1195074,6000000
1198407,6000000
1198573,6000000
1201906,6000000
1202072,6000000
1205405,6000000
1205571,6000000
1208904,6000000
1209070,6000000
1212403,6000000
1212569,6000000
1215902,6000000
1216068,6000000
1219401,6000000
1219567,6000000
1222900,6000000
1223066,6000000
1226399,6000000
1226565,6000000
1229898,6000000
1230064,6000000
1233397,6000000
1233563,6000000
1236896,6000000
1237062,6000000
1240395,6000000
1240561,6000000
1243894,6000000
1244060,6000000
1247393,6000000
1247559,6000000
1250892,6000000
1251058,6000000
1254391,6000000
1254557,6000000
1257890,6000000
1258056,6000000
1261389,6000000
1261555,6000000
1264888,6000000
1265054,6000000
1268096,6000000
1268262,6000000
1268262,6000000
1271595,6000000
1271761,6000000
1275094,6000000
1275260,6000000
1278593,6000000
1278759,6000000
1282092,6000000
1282258,6000000
1285591,6000000
1285757,6000000
1289090,6000000
1289256,6000000
1292589,6000000
1292755,6000000
1293380,6000000
1293546,6000000
1293546,6000000
1296879,6000000
1297045,6000000
1297236,6000000
1297402,6000000
1297402,6000000
1300735,6000000
1300901,6000000
1304234,6000000
1304400,6000000
1307733,6000000
1307899,6000000
1311232,6000000
1311398,6000000
1314731,6000000
1314897,6000000
1318230,6000000
1318396,6000000
1321729,6000000
1321895,6000000
1323527,6000000
1323693,6000000
1323693,6000000
1327026,6000000
1327192,6000000
1330525,6000000
1330691,6000000
1334024,6000000
1334190,6000000
1337523,6000000
1337689,6000000
1341022,6000000
1341354,6000000
1344687,6000000
1344853,6000000
1348186,6000000
1348352,6000000
1351685,6000000
1351851,6000000
1355184,6000000
1355350,6000000
1358683,6000000
1358849,6000000
1362182,6000000
1362348,6000000
1365681,6000000
1365847,6000000
1369180,6000000
1369346,6000000
1372679,6000000
1372845,6000000
1376178,6000000
1376344,6000000
1379677,6000000
1379843,6000000
1383176,6000000
1383342,6000000
1386675,6000000
1386841,6000000
1390174,6000000
1390340,6000000
1393673,6000000
1393839,6000000
1397172,6000000
1397338,6000000
1400671,6000000
1400837,6000000
1404170,6000000
1404336,6000000
1407669,6000000
1407835,6000000
1411168,6000000
1411334,6000000
1414667,6000000
1414833,6000000
1418166,6000000
1418332,6000000
1421665,6000000
1421831,6000000
1425164,6000000
1425330,6000000
1428663,6000000
1428829,6000000
1432162,6000000
1432328,6000000
1435661,6000000
1435827,6000000
1439160,6000000
1439326,6000000
1442659,6000000
1442825,6000000
1446158,6000000
1446324,6000000
1449657,6000000
1449823,6000000
1450847,6000000
1451013,6000000
1451013,6000000
1453281,6000000
1453447,6000000
1453447,6000000
1456780,6000000
1456946,6000000
1460279,6000000
1460445,6000000
1463778,6000000
1463944,6000000
1465419,6000000
1465585,6000000
1465585,6000000
1468918,6000000
1469084,6000000
1472417,6000000
1472583,6000000
1475916,6000000
1476082,6000000
1479415,6000000
1479581,6000000
1482914,6000000
1483080,6000000
1486413,6000000
1486579,6000000
1489912,6000000
1490078,6000000
1493411,6000000
1493577,6000000
1496910,6000000
1497076,6000000
1500409,6000000
1500575,6000000
1503908,6000000
1504074,6000000
1507407,6000000
1507573,6000000
1510906,6000000
1511238,6000000
1514346,6000000
1514512,6000000
1514512,6000000
1517845,6000000
1518011,6000000
1521344,6000000
1521510,6000000
1524843,6000000
1525009,6000000
1528342,6000000
1528508,6000000
1531626,6000000
1531792,6000000
1531792,6000000
1535125,6000000
1535291,6000000
1538624,6000000
1538790,6000000
1542123,6000000
1542289,6000000
1545622,6000000
1545788,6000000
1549121,6000000
1549287,6000000
1552620,6000000
1552786,6000000
1556119,6000000
1556285,6000000
1559618,6000000
1559784,6000000
1563117,6000000
1563283,6000000
1563340,6000000
1563506,6000000
1563506,6000000
1566839,6000000
1567005,6000000
1570338,6000000
1570504,6000000
1573837,6000000
1574003,6000000
1577336,6000000
1577502,6000000
1580835,6000000
1581001,6000000
1584334,6000000
1584500,6000000
1587833,6000000
1587999,6000000
1591332,6000000
1591498,6000000
1594831,6000000
1594997,6000000
1598330,6000000
1598496,6000000
1601829,6000000
1601995,6000000
1605328,6000000
1605494,6000000
1608827,6000000
1608993,6000000
1612326,6000000
1612492,6000000
1615825,6000000
1615991,6000000
1619324,6000000
1619490,6000000
1622823,6000000
1622989,6000000
1626322,6000000
1626488,6000000
1629821,6000000
1629987,6000000
1633320,6000000
1633486,6000000
1636819,6000000
1636985,6000000
1640309,6000000
1640475,6000000
1640475,6000000
1643808,6000000
1643974,6000000
1647307,6000000
1647473,6000000
1650806,6000000
1650972,6000000
1654305,6000000
1654471,6000000
1657804,6000000
1657970,6000000
1661303,6000000
1661469,6000000
1664802,6000000
1664968,6000000
1665726,6000000
1665892,6000000
1665892,6000000
1669225,6000000
1669391,6000000
1669493,6000000
1669659,6000000
1669659,6000000
1672992,6000000
1673158,6000000
1676491,6000000
1676657,6000000
1679990,6000000
1680322,6000000
1683655,6000000
1683821,6000000
1687154,6000000
1687320,6000000
1690653,6000000
1690819,6000000
1694152,6000000
1694318,6000000
1697651,6000000
1697817,6000000
1701150,6000000
1701316,6000000
1704649,6000000
1704815,6000000
1708148,6000000
1708314,6000000
1711647,6000000
1711813,6000000
1715146,6000000
1715312,6000000
1718645,6000000
1718811,6000000
1722144,6000000
1722310,6000000
1725643,6000000
1725809,6000000
1726187,6000000
1726353,6000000
1726353,6000000
1729686,6000000
1729852,6000000
1733185,6000000
1733351,6000000
1736684,6000000
1736850,6000000
1736874,6000000
1737040,6000000
1737040,6000000
1740373,6000000
1740539,6000000
1743872,6000000
1744038,6000000
1747371,6000000
1747537,6000000
1750870,6000000
1751036,6000000
1754369,6000000
1754535,6000000
1757868,6000000
1758034,6000000
1761367,6000000
1761533,6000000
1764866,6000000
1765032,6000000
1768365,6000000
1768531,6000000
1771864,6000000
1772030,6000000
1775363,6000000
1775529,6000000
1778862,6000000
1779028,6000000
1782361,6000000
1782527,6000000
1785860,6000000
1786026,6000000
1789359,6000000
1789525,6000000
1792858,6000000
1793024,6000000
1796357,6000000
1796523,6000000
1799856,6000000
1800022,6000000
1803355,6000000
1803521,6000000
1806854,6000000
1807020,6000000
1810353,6000000
1810519,6000000
1813852,6000000
1814018,6000000
1817351,6000000
1817517,6000000
1820850,6000000
1821016,6000000
1824349,6000000
1824515,6000000
1827848,6000000
1828014,6000000
1831347,6000000
1831513,6000000
1834846,6000000
1835012,6000000
1838345,6000000
1838511,6000000
1841844,6000000
1842010,6000000
1845343,6000000
1845509,6000000
1848842,6000000
1849174,6000000
1852507,6000000
1852673,6000000
1856006,6000000
1856172,6000000
1859505,6000000
1859671,6000000
1863004,6000000
1863170,6000000
1866503,6000000
1866669,6000000
1870002,6000000
1870168,6000000
1873501,6000000
1873667,6000000
1877000,6000000
1877166,6000000
1880499,6000000
1880665,6000000
1883998,6000000
1884164,6000000
1887497,6000000
1887663,6000000
1890996,6000000
1891162,6000000
1894495,6000000
1894661,6000000
1897994,6000000
1898160,6000000
1901493,6000000
1901659,6000000
1904992,6000000
1905158,6000000
1908491,6000000
1908657,6000000
1911990,6000000
1912156,6000000
1915489,6000000
1915655,6000000
1918988,6000000
1919154,6000000
1922487,6000000
1922653,6000000
1925986,6000000
1926152,6000000
1929485,6000000
1929651,6000000
1932984,6000000
1933150,6000000
1934749,6000000
1934915,6000000
1934915,6000000
1938248,6000000
1938414,6000000
1941747,6000000
1941913,6000000
1945246,6000000
1945412,6000000
1948745,6000000
1948911,6000000
1952244,6000000
1952410,6000000
1955743,6000000
1955909,6000000
1959242,6000000
1959408,6000000
1962741,6000000
1962907,6000000
1966240,6000000
1966406,6000000
1969739,6000000
1969905,6000000
1973238,6000000
1973404,6000000
1976737,6000000
1976903,6000000
1980236,6000000
1980402,6000000
1983735,6000000
1983901,6000000
1987234,6000000
1987400,6000000
1990733,6000000
1990899,6000000
1994232,6000000
1994398,6000000
1997731,6000000
1997897,6000000
2001230,6000000
2001396,6000000
2002011,6000000
2002177,6000000
2002177,6000000
2005510,6000000
2005676,6000000
2009009,6000000
2009175,6000000
2009950,6000000
2010116,6000000
2010116,6000000
2013449,6000000
2013615,6000000
2016948,6000000
2017280,6000000
2020613,6000000
2020779,6000000
2024112,6000000
2024278,6000000
2027611,6000000
2027777,6000000
2031110,6000000
2031276,6000000
2034609,6000000
2034775,6000000
2038108,6000000
2038274,6000000
2040750,6000000
2040916,6000000
2040916,6000000
2044249,6000000
2044415,6000000
2044839,6000000
2045005,6000000
2045005,6000000
2048338,6000000
2048504,6000000
2051837,6000000
2052003,6000000
2055336,6000000
2055502,6000000
2058835,6000000
2059001,6000000
2062334,6000000
2062500,6000000
2065833,6000000
2065999,6000000
2069332,6000000
2069498,6000000
2072831,6000000
2072997,6000000
2076330,6000000
2076496,6000000
2079829,6000000
2079995,6000000
2083328,6000000
2083494,6000000
2086827,6000000
2086993,6000000
2090326,6000000
2090492,6000000
2093825,6000000
2093991,6000000
2097324,6000000
2097490,6000000
2100823,6000000
2100989,6000000
2104322,6000000
2104488,6000000
2107821,6000000
2107987,6000000
2111320,6000000
2111486,6000000
2114819,6000000
2114985,6000000
2118318,6000000
2118484,6000000
2119369,6000000
2119535,6000000
2119535,6000000
2122868,6000000
2123034,6000000
2126367,6000000
2126533,6000000
2129866,6000000
2130032,6000000
2133365,6000000
2133531,6000000
2136520,6000000
2136686,6000000
2136686,6000000
2140019,6000000
2140185,6000000
2143518,6000000
2143684,6000000
2147017,6000000
2147183,6000000
2150516,6000000
2150682,6000000
2154015,6000000
2154181,6000000
2157514,6000000
2157680,6000000
2161013,6000000
2161179,6000000
2164512,6000000
2164678,6000000
2168011,6000000
2168177,6000000
2171510,6000000
2171676,6000000
2175009,6000000
2175175,6000000
2178508,6000000
2178674,6000000
2182007,6000000
2182173,6000000
2185506,6000000
2185838,6000000
2189171,6000000
2189337,6000000
2192020,6000000
2192186,6000000
2192186,6000000
2195519,6000000
2195685,6000000
2199018,6000000
2199184,6000000
2202517,6000000
2202683,6000000
2206016,6000000
2206182,6000000
2209515,6000000
2209681,6000000
2213014,6000000
2213180,6000000
2216513,6000000
2216679,6000000
2220012,6000000
2220178,6000000
2223511,6000000
2223677,6000000
2227010,6000000
2227176,6000000
2230509,6000000
2230675,6000000
2234008,6000000
2234174,6000000
2237507,6000000
2237673,6000000
2241006,6000000
2241172,6000000
2244505,6000000
2244671,6000000
2248004,6000000
2248170,6000000
2251503,6000000
2251669,6000000
2255002,6000000
2255168,6000000
2258501,6000000
2258667,6000000
2262000,6000000
2262166,6000000
2265499,6000000
2265665,6000000
2268998,6000000
2269164,6000000
2272497,6000000
2272663,6000000
2275996,6000000
2276162,6000000
2279495,6000000
2279661,6000000
2282994,6000000
2283160,6000000
2286493,6000000
2286659,6000000
2289992,6000000
2290158,6000000
2293491,6000000
2293657,6000000
2296990,6000000
2297156,6000000
2300489,6000000
2300655,6000000
2303988,6000000
2304154,6000000
2305064,6000000
2305230,6000000
2305230,6000000
2308563,6000000
2308729,6000000
2312062,6000000
2312228,6000000
2315561,6000000
2315727,6000000
2319060,6000000
2319226,6000000
2322559,6000000
2322725,6000000
2326058,6000000
2326224,6000000
2329557,6000000
2329723,6000000
2333056,6000000
2333222,6000000
2336555,6000000
2336721,6000000
2340054,6000000
2340220,6000000
2343553,6000000
2343719,6000000
2347052,6000000
2347218,6000000
2350551,6000000
2350717,6000000
2354050,6000000
2354382,6000000
2357715,6000000
2357881,6000000
2361214,6000000
2361380,6000000
2364713,6000000
2364879,6000000
2368212,6000000
2368378,6000000
2371711,6000000
2371877,6000000
2375210,6000000
2375376,6000000
2378709,6000000
2378875,6000000
2382208,6000000
2382374,6000000
2385707,6000000
2385873,6000000
2389206,6000000
2389372,6000000
2392705,6000000
2392871,6000000
2396204,6000000
2396370,6000000
2399703,6000000
2399869,6000000
2403202,6000000
2403368,6000000
2406701,6000000
2406867,6000000
2410200,6000000
2410366,6000000
2413699,6000000
2413865,6000000
2417198,6000000
2417364,6000000
2420697,6000000
2420863,6000000
2424196,6000000
2424362,6000000
2427695,6000000
2427861,6000000
2431194,6000000
2431360,6000000
2434693,6000000
2434859,6000000
2438192,6000000
2438358,6000000
2441691,6000000
2441857,6000000
2445190,6000000
2445356,6000000
2448689,6000000
2448855,6000000
2452188,6000000
2452354,6000000
2455687,6000000
2455853,6000000
2459186,6000000
2459352,6000000
2462685,6000000
2462851,6000000
2466184,6000000
2466350,6000000
2469683,6000000
2469849,6000000
2473182,6000000
2473348,6000000
2476681,6000000
2476847,6000000
2480180,6000000
2480346,6000000
2482049,6000000
2482215,6000000
2482215,6000000
2485548,6000000
2485714,6000000
2489047,6000000
2489213,6000000
2492546,6000000
2492712,6000000
2496045,6000000
2496211,6000000
2499544,6000000
2499710,6000000
2503043,6000000
2503209,6000000
2506542,6000000
2506708,6000000
2510041,6000000
2510207,6000000
2513540,6000000
2513706,6000000
2517039,6000000
2517205,6000000
2520538,6000000
2520704,6000000
2524037,6000000
2524369,6000000
2527702,6000000
2527868,6000000
2531201,6000000
2531367,6000000
2534700,6000000
2534866,6000000
2538199,6000000
2538365,6000000
2541698,6000000
2541864,6000000
2545197,6000000
2545363,6000000
2548696,6000000
2548862,6000000
2552195,6000000
2552361,6000000
2555694,6000000
2555860,6000000
2559193,6000000
2559359,6000000
2562692,6000000
2562858,6000000
2566191,6000000
2566357,6000000
2569690,6000000
2569856,6000000
2573189,6000000
2573355,6000000
2576688,6000000
2576854,6000000
2580187,6000000
2580353,6000000
2583686,6000000
2583852,6000000
2587185,6000000
2587351,6000000
2590684,6000000
2590850,6000000
2594183,6000000
2594349,6000000
2597682,6000000
2597848,6000000
2601181,6000000
2601347,6000000
2604680,6000000
2604846,6000000
2608179,6000000
2608345,6000000
2611678,6000000
2611844,6000000
2615177,6000000
2615343,6000000
2618676,6000000
2618842,6000000
2622175,6000000
2622341,6000000
2625674,6000000
2625840,6000000
2629173,6000000
2629339,6000000
2632672,6000000
2632838,6000000
2636171,6000000
2636337,6000000
2639670,6000000
2639836,6000000
2643169,6000000
2643335,6000000
2646668,6000000
2646834,6000000
2650167,6000000
2650333,6000000
2653666,6000000
2653832,6000000
2657165,6000000
2657331,6000000
2659889,6000000
2660055,6000000
2660055,6000000
2663388,6000000
2663554,6000000
2666887,6000000
2667053,6000000
2670386,6000000
2670552,6000000
2673885,6000000
2674051,6000000
2677384,6000000
2677550,6000000
2680883,6000000
2681049,6000000
2684382,6000000
2684548,6000000
2687881,6000000
2688047,6000000
2691380,6000000
2691712,6000000
2695045,6000000
2695211,6000000
2698544,6000000
2698710,6000000
2699985,6000000
2700151,6000000
2700151,6000000
2703484,6000000
2703650,6000000
2706983,6000000
2707149,6000000
2710482,6000000
2710648,6000000
2713981,6000000
2714147,6000000
2717480,6000000
2717646,6000000
2720979,6000000
2721145,6000000
2724269,6000000
2724435,6000000
2724435,6000000
2727768,6000000
2727934,6000000
2728671,6000000
2728837,6000000
2728837,6000000
2732170,6000000
2732336,6000000
2735669,6000000
2735835,6000000
2739168,6000000
2739334,6000000
2742667,6000000
2742833,6000000
2746166,6000000
2746332,6000000
2749665,6000000
2749831,6000000
2753164,6000000
2753330,6000000
2756663,6000000
2756829,6000000
2760162,6000000
2760328,6000000
2763661,6000000
2763827,6000000
2767160,6000000
2767326,6000000
2770659,6000000
2770825,6000000
2771073,6000000
2771239,6000000
2771239,6000000
2774572,6000000
2774738,6000000
2778071,6000000
2778237,6000000
2781570,6000000
2781736,6000000
2785069,6000000
2785235,6000000
2788568,6000000
2788734,6000000
2792067,6000000
2792233,6000000
2795566,6000000
2795732,6000000
2799065,6000000
2799231,6000000
2802564,6000000
2802730,6000000
2806063,6000000
2806229,6000000
2809562,6000000
2809728,6000000
2813061,6000000
2813227,6000000
2816560,6000000
2816726,6000000
2820059,6000000
2820225,6000000
2823558,6000000
2823724,6000000
2827057,6000000
2827223,6000000
2830556,6000000
2830722,6000000
2834055,6000000
2834221,6000000
2837224,6000000
2837390,6000000
2837390,6000000
2840723,6000000
2840889,6000000
2844222,6000000
2844388,6000000
2844950,6000000
2845116,6000000
2845116,6000000
2848449,6000000
2848615,6000000
