Timestamp,CPU_0_FREQ
91497,1000000
91497,1000000
91497,1000000
95969,1000000
97936,1000000
111497,1000000
111497,1000000
111497,1000000
131497,1000000
131497,1000000
132497,1000000
152497,1000000
153497,1000000
168689,1000000
173497,1000000
174497,1000000
174497,1000000
193497,1000000
194497,1000000
195497,1000000
215497,1000000
216497,1000000
236497,1000000
237497,1000000
257497,1000000
258497,1000000
278497,1000000
279497,1000000
299497,1000000
300497,1000000
320497,1000000
321497,1000000
341497,1000000
342497,1000000
362497,1000000
363497,1000000
383497,1000000
384497,1000000
404497,1000000
405497,1000000
416453,1000000
417453,1000000
437453,1000000
438453,1000000
458453,1000000
459453,1000000
479453,1000000
480453,1000000
497215,1000000
498215,1000000
518215,1000000
519215,1000000
539215,1000000
540215,1000000
560215,1000000
561215,1000000
581215,1000000
582215,1000000
602215,1000000
603215,1000000
623215,1000000
624215,1000000
644215,1000000
645215,1000000
665215,1000000
666215,1000000
676881,1000000
676881,1000000
696881,1000000
696881,1000000
716881,1000000
716881,1000000
736881,1000000
736881,1000000
756881,1000000
756881,1000000
776881,1000000
776881,1000000
792267,1000000
9325441,1000000
9325441,1000000
9325441,1000000
9345441,1000000
9346441,1000000
9366441,1000000
9366441,1000000
9386441,1000000
9386441,1000000
9406441,1000000
9406441,1000000
9426441,1000000
9426441,1000000
9426464,1000000
9987949,1000000
9987949,1000000
9987949,1000000
10007949,1000000
10007949,1000000
10027949,1000000
10027949,1000000
10031528,1000000
10032738,1000000
10032738,1000000
10032738,1000000
10037527,1000000
10052738,1000000
10052738,1000000
10059110,1000000
12671142,1000000
12671142,1000000
12671142,1000000
12691142,1000000
12692142,1000000
12712142,1000000
12712142,1000000
12732142,1000000
12732142,1000000
12750402,1000000
19144757,1000000
19144757,1000000
19144757,1000000
19164757,1000000
19165757,1000000
19185757,1000000
19185757,1000000
19205757,1000000
19205757,1000000
19225757,1000000
19225757,1000000
19245757,1000000
19245757,1000000
19265757,1000000
19265757,1000000
19285757,1000000
19285757,1000000
19305757,1000000
19305757,1000000
19325757,1000000
19325757,1000000
19345757,1000000
19345757,1000000
19365757,1000000
19365757,1000000
19385757,1000000
19385757,1000000
19405757,1000000
19405757,1000000
19425757,1000000
19425757,1000000
19445757,1000000
19445757,1000000
19465757,1000000
19465757,1000000
19485757,1000000
19485757,1000000
19505757,1000000
19505757,1000000
19525757,1000000
19525757,1000000
19545757,1000000
19545757,1000000
19565757,1000000
19565757,1000000
19585757,1000000
19585757,1000000
19605757,1000000
19605757,1000000
19625757,1000000
19625757,1000000
19645757,1000000
19645757,1000000
19665757,1000000
19665757,1000000
19685757,1000000
19685757,1000000
19705757,1000000
19705757,1000000
19725757,1000000
19725757,1000000
19745757,1000000
19745757,1000000
19765757,1000000
19765757,1000000
19785757,1000000
19785757,1000000
19805757,1000000
19805757,1000000
19825757,1000000
19825757,1000000
19845757,1000000
19845757,1000000
19865757,1000000
19865757,1000000
19885757,1000000
19885757,1000000
19905757,1000000
19905757,1000000
19925757,1000000
19925757,1000000
19945757,1000000
19945757,1000000
19965757,1000000
19965757,1000000
19985757,1000000
19985757,1000000
20005757,1000000
20005757,1000000
20025757,1000000
20025757,1000000
20045757,1000000
20045757,1000000
20065757,1000000
20065757,1000000
20085757,1000000
20085757,1000000
20105757,1000000
20105757,1000000
20125757,1000000
20125757,1000000
20145757,1000000
20145757,1000000
20165757,1000000
20165757,1000000
20185757,1000000
20185923,6000000
20187863,6000000
22842229,6000000
22842229,6000000
22842229,6000000
22845562,6000000
22846562,1000000
22866562,1000000
22866562,1000000
22886562,1000000
22886562,1000000
22906562,1000000
22906562,1000000
22926562,1000000
22926562,1000000
22946562,1000000
22946562,1000000
22966562,1000000
22966562,1000000
22986562,1000000
22986562,1000000
23006562,1000000
23006562,1000000
23026562,1000000
23026562,1000000
23046562,1000000
23046562,1000000
23066562,1000000
23066562,1000000
23086562,1000000
23086562,1000000
23106562,1000000
23106562,1000000
23126562,1000000
23126562,1000000
23146562,1000000
23146562,1000000
23166562,1000000
23166562,1000000
23186562,1000000
23186562,1000000
23206562,1000000
23206562,1000000
23226562,1000000
23226562,1000000
23246562,1000000
23246562,1000000
23266562,1000000
23266562,1000000
23278681,1000000
23869200,1000000
23869200,1000000
23869200,1000000
23889200,1000000
23889507,3252224.166009679
23895656,3252224.166009679
23895656,3252224.166009679
23901805,3252224.166009679
23901805,3252224.166009679
23907954,3252224.166009679
23907954,3252224.166009679
23913694,3252224.166009679
24686147,3252224.166009679
24686147,3252224.166009679
24686147,3252224.166009679
24692296,3252224.166009679
24693296,1000000
24713296,1000000
24713296,1000000
24733296,1000000
24733296,1000000
24753296,1000000
24753296,1000000
24773296,1000000
24773296,1000000
24793296,1000000
24793296,1000000
24813296,1000000
24813296,1000000
24833296,1000000
24833296,1000000
24853296,1000000
24853296,1000000
24873296,1000000
24873296,1000000
24893296,1000000
24893296,1000000
24913296,1000000
24913296,1000000
24933296,1000000
24933296,1000000
24953296,1000000
24953296,1000000
24973296,1000000
24973296,1000000
24993296,1000000
24993296,1000000
25013296,1000000
25013296,1000000
25033296,1000000
25033296,1000000
25040806,1000000
29913310,1000000
29913310,1000000
29913310,1000000
29933310,1000000
29934310,1000000
29954310,1000000
29954310,1000000
29974310,1000000
29974310,1000000
29994310,1000000
29994310,1000000
30014310,1000000
30014310,1000000
30034310,1000000
30034310,1000000
30054310,1000000
30054310,1000000
30074310,1000000
30074310,1000000
30094310,1000000
30094310,1000000
30114310,1000000
30114310,1000000
30134310,1000000
30134310,1000000
30154310,1000000
30154310,1000000
30160804,1000000
32122321,1000000
32122321,1000000
32122321,1000000
32124225,1000000
32130566,1000000
32130566,1000000
32130566,1000000
32150566,1000000
32150566,1000000
32170566,1000000
32170566,1000000
32170714,1000000
33361837,1000000
33361837,1000000
33361837,1000000
33381837,1000000
33382837,1000000
33402837,1000000
33402837,1000000
33422837,1000000
33422837,1000000
33442837,1000000
33442837,1000000
33462837,1000000
33462837,1000000
33480857,1000000
40343479,1000000
40343479,1000000
40343479,1000000
40363479,1000000
40364479,1000000
40384479,1000000
40384479,1000000
40404479,1000000
40404479,1000000
40424479,1000000
40424479,1000000
40444479,1000000
40444479,1000000
40464479,1000000
40464479,1000000
40484479,1000000
40484479,1000000
40504479,1000000
40504479,1000000
40505944,1000000
40514592,1000000
40514592,1000000
40514592,1000000
40534592,1000000
40534592,1000000
40554592,1000000
40554592,1000000
40574592,1000000
40574592,1000000
40594592,1000000
40594592,1000000
40614592,1000000
40614592,1000000
40634592,1000000
40634592,1000000
40654592,1000000
40654592,1000000
40674592,1000000
40674592,1000000
40694592,1000000
40694592,1000000
40714592,1000000
40714592,1000000
40734592,1000000
40734592,1000000
40754592,1000000
40754592,1000000
40774592,1000000
40774592,1000000
40794592,1000000
40794592,1000000
40814592,1000000
40814592,1000000
40834592,1000000
40834592,1000000
40854592,1000000
40854592,1000000
40874592,1000000
40874592,1000000
40894592,1000000
40894592,1000000
40914592,1000000
40914592,1000000
40934592,1000000
40934592,1000000
40954592,1000000
40954592,1000000
40974592,1000000
40974592,1000000
40994592,1000000
40994592,1000000
41014592,1000000
41014592,1000000
41034592,1000000
41034592,1000000
41054592,1000000
41054592,1000000
41074592,1000000
41074592,1000000
41094592,1000000
41094592,1000000
41114592,1000000
41114592,1000000
41134592,1000000
41134592,1000000
41154592,1000000
41154592,1000000
41174592,1000000
41174592,1000000
41194592,1000000
41194592,1000000
41214592,1000000
41214592,1000000
41234592,1000000
41234592,1000000
41254592,1000000
41254592,1000000
41274592,1000000
41274592,1000000
41291525,1000000
41560477,1000000
41560477,1000000
41560477,1000000
41580477,1000000
41580649,5787826.131292979
41584104,5787826.131292979
41584104,5787826.131292979
41587559,5787826.131292979
41587559,5787826.131292979
41591014,5787826.131292979
41591014,5787826.131292979
41594469,5787826.131292979
41594469,5787826.131292979
41597924,5787826.131292979
41597924,5787826.131292979
41601379,5787826.131292979
41601379,5787826.131292979
41604834,5787826.131292979
41604834,5787826.131292979
41608289,5787826.131292979
41608289,5787826.131292979
41611744,5787826.131292979
41611744,5787826.131292979
41615199,5787826.131292979
41615199,5787826.131292979
41618654,5787826.131292979
41618654,5787826.131292979
41622109,5787826.131292979
41622109,5787826.131292979
41625564,5787826.131292979
41625564,5787826.131292979
41629019,5787826.131292979
41629019,5787826.131292979
41632474,5787826.131292979
41632474,5787826.131292979
41635929,5787826.131292979
41635929,5787826.131292979
41639384,5787826.131292979
41639384,5787826.131292979
41642839,5787826.131292979
41642839,5787826.131292979
41646294,5787826.131292979
41646294,5787826.131292979
41649749,5787826.131292979
41649749,5787826.131292979
41653204,5787826.131292979
41653204,5787826.131292979
41656659,5787826.131292979
41656659,5787826.131292979
41660114,5787826.131292979
41660114,5787826.131292979
41663569,5787826.131292979
41663569,5787826.131292979
41667024,5787826.131292979
41667024,5787826.131292979
41670479,5787826.131292979
41670479,5787826.131292979
41673934,5787826.131292979
41673934,5787826.131292979
41677389,5787826.131292979
41677389,5787826.131292979
41677712,5787826.131292979
43713495,5787826.131292979
43713495,5787826.131292979
43713495,5787826.131292979
43716950,5787826.131292979
43717950,1000000
43737950,1000000
43737950,1000000
43757950,1000000
43757950,1000000
43777950,1000000
43777950,1000000
43797950,1000000
43797950,1000000
43817950,1000000
43817950,1000000
43837950,1000000
43837950,1000000
43847144,1000000
49788600,1000000
49788600,1000000
49788600,1000000
49808600,1000000
49809600,1000000
49829600,1000000
49829600,1000000
49849600,1000000
49849600,1000000
49869600,1000000
49869600,1000000
49889600,1000000
49889600,1000000
49909600,1000000
49909600,1000000
49929600,1000000
49929600,1000000
49949600,1000000
49949600,1000000
49967729,1000000
51460006,1000000
51460006,1000000
51460006,1000000
51480006,1000000
51481006,1000000
51501006,1000000
51501006,1000000
51521006,1000000
51521006,1000000
51541006,1000000
51541006,1000000
51561006,1000000
51561006,1000000
51581006,1000000
51581006,1000000
51601006,1000000
51601006,1000000
51621006,1000000
51621006,1000000
51641006,1000000
51641006,1000000
51661006,1000000
51661006,1000000
51681006,1000000
51681006,1000000
51701006,1000000
51701006,1000000
51721006,1000000
51721006,1000000
51741006,1000000
51741006,1000000
51761006,1000000
51761006,1000000
51781006,1000000
51781006,1000000
51801006,1000000
51801006,1000000
51821006,1000000
51821006,1000000
51841006,1000000
51841006,1000000
51861006,1000000
51861006,1000000
51881006,1000000
51881006,1000000
51901006,1000000
51901006,1000000
51921006,1000000
51921006,1000000
51941006,1000000
51941006,1000000
51961006,1000000
51961006,1000000
51981006,1000000
51981006,1000000
52001006,1000000
52001006,1000000
52021006,1000000
52021006,1000000
52041006,1000000
52041006,1000000
52056971,1000000
52061006,1000000
52061006,1000000
52061006,1000000
52081006,1000000
52081006,1000000
52082006,1000000
52102006,1000000
52103006,1000000
52123006,1000000
52124006,1000000
52127917,1000000
52127917,1000000
52147917,1000000
52147917,1000000
52167917,1000000
52167917,1000000
52187917,1000000
52187917,1000000
52207917,1000000
52207917,1000000
52227917,1000000
52227917,1000000
52247917,1000000
52247917,1000000
52267917,1000000
52267917,1000000
52287917,1000000
52287917,1000000
52307917,1000000
52307917,1000000
52327917,1000000
52327917,1000000
52347917,1000000
52347917,1000000
52367917,1000000
52367917,1000000
52387917,1000000
52387917,1000000
52407917,1000000
52407917,1000000
52427917,1000000
52427917,1000000
52447917,1000000
52447917,1000000
52467917,1000000
52467917,1000000
52487917,1000000
52488083,6000000
52491416,6000000
52491416,6000000
52494749,6000000
52494749,6000000
52498082,6000000
52498082,6000000
52501415,6000000
52501415,6000000
52504748,6000000
52504748,6000000
52508081,6000000
52508081,6000000
52511414,6000000
52511414,6000000
52514747,6000000
52514747,6000000
52518080,6000000
52518080,6000000
52521413,6000000
52521413,6000000
52524746,6000000
52524746,6000000
52528079,6000000
52528079,6000000
52531412,6000000
52531412,6000000
52534745,6000000
52534745,6000000
52538078,6000000
52538078,6000000
52541112,6000000
55302817,6000000
55302817,6000000
55302817,6000000
55306150,6000000
55307150,1000000
55311755,1000000
58668394,1000000
58668394,1000000
58668394,1000000
58688394,1000000
58689394,1000000
58709394,1000000
58709394,1000000
58729394,1000000
58729394,1000000
58749394,1000000
58749394,1000000
58769394,1000000
58769394,1000000
58789394,1000000
58789394,1000000
58809394,1000000
58809394,1000000
58829394,1000000
58829394,1000000
58849394,1000000
58849394,1000000
58869394,1000000
58869394,1000000
58889394,1000000
58889394,1000000
58909394,1000000
58909394,1000000
58929394,1000000
58929394,1000000
58949394,1000000
58949394,1000000
58969394,1000000
58969394,1000000
58989394,1000000
58989394,1000000
59009394,1000000
59009394,1000000
59029394,1000000
59029394,1000000
59049394,1000000
59049394,1000000
59069394,1000000
59069394,1000000
59089394,1000000
59089394,1000000
59109394,1000000
59109394,1000000
59129394,1000000
59129394,1000000
59149394,1000000
59149394,1000000
59169394,1000000
59169394,1000000
59189394,1000000
59189394,1000000
59193368,1000000
63141784,1000000
63141784,1000000
63141784,1000000
63161784,1000000
63162784,1000000
63182784,1000000
63182784,1000000
63202784,1000000
63202784,1000000
63222784,1000000
63222784,1000000
63242784,1000000
63242784,1000000
63262784,1000000
63262784,1000000
63282784,1000000
63282784,1000000
63302784,1000000
63302784,1000000
63322784,1000000
63322784,1000000
63342784,1000000
63342784,1000000
63362784,1000000
63362784,1000000
63382784,1000000
63382784,1000000
63402784,1000000
63402784,1000000
63422784,1000000
63422784,1000000
63442784,1000000
63442784,1000000
63462784,1000000
63462784,1000000
63482784,1000000
63482784,1000000
63502784,1000000
63502784,1000000
63522784,1000000
63522784,1000000
63528284,1000000
65057095,1000000
65057095,1000000
65057095,1000000
65077095,1000000
65077757,1510334.527670791
65090999,1510334.527670791
65090999,1510334.527670791
65104241,1510334.527670791
65104241,1510334.527670791
65117483,1510334.527670791
65117483,1510334.527670791
65130725,1510334.527670791
65130725,1510334.527670791
65143967,1510334.527670791
65143967,1510334.527670791
65157209,1510334.527670791
65157209,1510334.527670791
65170451,1510334.527670791
65170451,1510334.527670791
65183693,1510334.527670791
65183693,1510334.527670791
65196935,1510334.527670791
65196935,1510334.527670791
65210177,1510334.527670791
65210177,1510334.527670791
65223419,1510334.527670791
65223419,1510334.527670791
65236661,1510334.527670791
65236661,1510334.527670791
65249903,1510334.527670791
65249903,1510334.527670791
65263145,1510334.527670791
65263145,1510334.527670791
65276387,1510334.527670791
65276387,1510334.527670791
65289629,1510334.527670791
65289629,1510334.527670791
65302871,1510334.527670791
65302871,1510334.527670791
65316113,1510334.527670791
65316113,1510334.527670791
65329355,1510334.527670791
65329355,1510334.527670791
65338891,1510334.527670791
66247882,1510334.527670791
66247882,1510334.527670791
66247882,1510334.527670791
66258625,1510334.527670791
68015606,1726777.4796092308
68015606,1726777.4796092308
68015606,1726777.4796092308
68027188,1726777.4796092308
68028188,1000000
68048188,1000000
68048188,1000000
68068188,1000000
68068188,1000000
68088188,1000000
68088188,1000000
68108188,1000000
68108188,1000000
68128188,1000000
68128188,1000000
68148188,1000000
68148188,1000000
68168188,1000000
68168188,1000000
68188188,1000000
68188188,1000000
68208188,1000000
68208188,1000000
68228188,1000000
68228188,1000000
68248188,1000000
68248188,1000000
68268188,1000000
68268188,1000000
68288188,1000000
68288188,1000000
